,Unnamed: 0,Name,Location,Year,Kilometers_Driven,Owner_Type,Mileage,Engine,Power,Seats,Price,Make,Fuel_Type_Diesel,Fuel_Type_Petrol,Transmission_Automatic,Transmission_Manual,Age,KM_Per_Year
5182,5331,Ford Ecosport Signature Edition Diesel,Ahmedabad,2018,13000,First,23.0,1498.0,98.96,5.0,10.9,Ford,1,0,0,1,8,1625.0
5183,5332,Maruti Celerio ZXI MT,Bangalore,2015,48808,First,23.1,998.0,67.04,5.0,4.3,Maruti,0,1,0,1,11,4437.09
5184,5333,Maruti Ertiga VDI,Pune,2012,63001,Second,20.77,1248.0,88.76,7.0,6.11,Maruti,1,0,0,1,14,4500.07
5185,5334,Toyota Innova 2.5 V Diesel 8-seater,Hyderabad,2015,64771,First,12.8,2494.0,102.0,8.0,15.5,Toyota,1,0,0,1,11,5888.27
5186,5335,Honda City i VTEC SV,Mumbai,2016,34634,First,17.8,1497.0,117.3,5.0,6.9,Honda,0,1,0,1,10,3463.4
5187,5336,Maruti Swift Dzire VXI,Bangalore,2012,69242,First,19.1,1197.0,85.8,5.0,4.69,Maruti,0,1,0,1,14,4945.86
5188,5337,Maruti Ritz LXi,Kochi,2011,33292,First,18.5,1197.0,85.8,5.0,3.19,Maruti,0,1,0,1,15,2219.47
5189,5338,Hyundai i20 Sportz AT 1.4,Pune,2012,55000,Second,15.0,1396.0,98.6,5.0,3.75,Hyundai,0,1,1,0,14,3928.57
5190,5339,Hyundai i20 Active SX Dual Tone Petrol,Pune,2019,1000,First,17.19,1197.0,81.86,5.0,8.6,Hyundai,0,1,0,1,7,142.86
5191,5340,Honda City 1.5 E MT,Chennai,2011,80000,Second,17.0,1497.0,118.0,5.0,3.85,Honda,0,1,0,1,15,5333.33
5192,5341,Porsche Cayenne S Diesel,Coimbatore,2016,65003,First,13.6,4134.0,382.0,5.0,67.83,Porsche,1,0,1,0,10,6500.3
5193,5342,Honda Amaze VX i-VTEC,Coimbatore,2019,16573,First,17.8,1198.0,86.7,5.0,9.31,Honda,0,1,0,1,7,2367.57
5194,5343,Honda Civic 2006-2010 1.8 S AT,Pune,2008,152633,First,12.9,1799.0,130.0,5.0,3.0,Honda,0,1,1,0,18,8479.61
5195,5344,Hyundai i20 Magna 1.2,Bangalore,2015,53000,First,18.6,1197.0,81.83,5.0,5.5,Hyundai,0,1,0,1,11,4818.18
5196,5345,Hyundai Creta 1.6 CRDi SX,Hyderabad,2017,50129,First,19.67,1582.0,126.2,5.0,13.3,Hyundai,1,0,0,1,9,5569.89
5197,5346,Audi Q3 2012-2015 2.0 TDI Quattro Premium Plus,Hyderabad,2013,63716,First,15.73,1968.0,174.33,5.0,23.0,Audi,1,0,1,0,13,4901.23
5198,5347,Maruti Alto 800 2016-2019 LXI,Mumbai,2018,11000,First,24.7,796.0,47.3,5.0,3.35,Maruti,0,1,0,1,8,1375.0
5199,5348,BMW X1 sDrive 20d Exclusive,Chennai,2012,115000,Third,15.06,1995.0,177.0,5.0,10.0,BMW,1,0,1,0,14,8214.29
5200,5349,Hyundai i10 Magna,Delhi,2013,63265,First,20.36,1197.0,78.9,5.0,2.95,Hyundai,0,1,0,1,13,4866.54
5201,5350,Volkswagen Ameo 1.5 TDI Highline,Pune,2016,20000,First,21.66,1498.0,108.62,5.0,6.75,Volkswagen,1,0,0,1,10,2000.0
5202,5351,Volkswagen Polo Petrol Highline 1.2L,Pune,2010,79000,Third,16.47,1198.0,73.9,5.0,2.44,Volkswagen,0,1,0,1,16,4937.5
5203,5352,Maruti Ciaz VXi Plus,Mumbai,2015,41000,First,20.73,1373.0,91.1,5.0,5.85,Maruti,0,1,0,1,11,3727.27
5204,5353,Volkswagen Polo GT TSI,Kochi,2015,26323,First,17.21,1197.0,103.5,5.0,7.4,Volkswagen,0,1,1,0,11,2393.0
5205,5354,Hyundai Xcent 1.1 CRDi Base,Pune,2016,76000,First,24.4,1120.0,71.0,5.0,3.8,Hyundai,1,0,0,1,10,7600.0
5206,5355,Honda Civic 2006-2010 1.8 S MT,Hyderabad,2008,69972,First,13.5,1799.0,130.0,5.0,3.8,Honda,0,1,0,1,18,3887.33
5207,5356,Honda City ZX GXi,Kolkata,2008,69000,First,17.7,1497.0,78.0,5.0,2.7,Honda,0,1,0,1,18,3833.33
5208,5357,Mahindra Bolero ZLX,Jaipur,2016,65000,First,15.96,2523.0,62.1,7.0,7.21,Mahindra,1,0,0,1,10,6500.0
5209,5358,Honda City i VTEC V,Hyderabad,2016,29512,First,17.4,1497.0,117.3,5.0,7.9,Honda,0,1,0,1,10,2951.2
5210,5359,Hyundai Xcent 1.2 CRDi S,Kolkata,2017,51000,First,25.4,1186.0,73.97,5.0,4.2,Hyundai,1,0,0,1,9,5666.67
5211,5360,Renault Duster 110PS Diesel RxL,Mumbai,2014,58003,First,19.01,1461.0,108.45,5.0,5.75,Renault,1,0,0,1,12,4833.58
5212,5361,Maruti A-Star AT VXI,Hyderabad,2013,56500,First,16.98,998.0,66.1,5.0,3.45,Maruti,0,1,1,0,13,4346.15
5213,5362,Audi A4 2.0 TDI 177 Bhp Premium Plus,Bangalore,2014,29063,First,17.11,1968.0,174.33,5.0,25.75,Audi,1,0,1,0,12,2421.92
5214,5363,Mahindra XUV500 W8 2WD,Coimbatore,2018,46811,First,16.0,2179.0,140.0,7.0,16.59,Mahindra,1,0,0,1,8,5851.38
5215,5364,Renault Pulse Petrol RxZ,Coimbatore,2014,31897,First,18.06,1198.0,74.96,5.0,4.69,Renault,0,1,0,1,12,2658.08
5216,5365,BMW 3 Series 320d,Mumbai,2009,52100,Second,13.2,1995.0,170.0,5.0,7.5,BMW,1,0,1,0,17,3064.71
5217,5366,Toyota Innova Crysta 2.4 GX MT,Hyderabad,2016,73000,First,13.68,2393.0,147.8,7.0,16.5,Toyota,1,0,0,1,10,7300.0
5218,5367,Honda City 1.5 S MT,Kolkata,2009,31423,First,17.0,1497.0,118.0,5.0,1.99,Honda,0,1,0,1,17,1848.41
5219,5368,Maruti Swift VDI,Chennai,2014,75180,First,22.9,1248.0,74.0,5.0,5.25,Maruti,1,0,0,1,12,6265.0
5220,5369,Renault Duster 110PS Diesel RxZ Plus,Mumbai,2013,75000,Second,19.64,1461.0,108.45,5.0,5.4,Renault,1,0,0,1,13,5769.23
5221,5370,Volkswagen Polo 1.2 MPI Comfortline,Mumbai,2014,15000,First,16.47,1198.0,74.0,5.0,3.9,Volkswagen,0,1,0,1,12,1250.0
5222,5371,Hyundai i20 Active 1.2 S,Mumbai,2015,12000,First,17.19,1197.0,81.86,5.0,5.8,Hyundai,0,1,0,1,11,1090.91
5223,5372,BMW 5 Series 2013-2017 520d Luxury Line,Pune,2014,32000,First,18.12,1995.0,190.0,5.0,30.5,BMW,1,0,1,0,12,2666.67
5224,5373,Maruti Swift Dzire LDI,Hyderabad,2017,44504,First,23.4,1248.0,74.0,5.0,5.6,Maruti,1,0,0,1,9,4944.89
5225,5374,Mercedes-Benz M-Class ML 350 4Matic,Ahmedabad,2012,66000,First,14.21,2987.0,165.0,5.0,23.0,Mercedes-Benz,1,0,1,0,14,4714.29
5226,5375,Maruti Swift LDI,Jaipur,2015,39437,First,28.4,1248.0,74.0,5.0,5.15,Maruti,1,0,0,1,11,3585.18
5227,5376,Hyundai Verna 1.6 CRDI AT SX Option,Coimbatore,2017,36931,First,19.08,1582.0,126.2,5.0,9.48,Hyundai,1,0,1,0,9,4103.44
5228,5377,Tata Nano XTA,Bangalore,2016,17800,Second,21.9,624.0,37.48,4.0,2.38,Tata,0,1,1,0,10,1780.0
5229,5378,Maruti Swift Dzire LXi,Hyderabad,2009,71346,First,17.5,1298.0,85.8,5.0,3.8,Maruti,0,1,0,1,17,4196.82
5230,5379,Hyundai i20 Asta Option 1.2,Delhi,2015,45000,Second,18.6,1197.0,81.83,5.0,5.5,Hyundai,0,1,0,1,11,4090.91
5231,5380,Hyundai i20 1.2 Sportz,Hyderabad,2010,85155,First,17.0,1197.0,80.0,5.0,3.55,Hyundai,0,1,0,1,16,5322.19
5232,5381,Maruti Ciaz ZXi,Mumbai,2015,48823,First,20.73,1373.0,91.1,5.0,6.35,Maruti,0,1,0,1,11,4438.45
5233,5382,Land Rover Range Rover 2.2L Prestige,Delhi,2015,37000,First,12.7,2179.0,187.7,5.0,36.0,Land,1,0,1,0,11,3363.64
5234,5383,Tata Indigo LX BSII,Hyderabad,2005,92000,Second,16.1,1405.0,70.0,5.0,1.1,Tata,1,0,0,1,21,4380.95
5235,5384,Tata Zest Revotron 1.2T XM,Mumbai,2014,36000,First,17.57,1193.0,88.7,5.0,3.7,Tata,0,1,0,1,12,3000.0
5236,5385,Mahindra XUV500 W10 1.99 mHawk,Delhi,2016,24569,First,16.0,1997.0,140.0,7.0,13.5,Mahindra,1,0,0,1,10,2456.9
5237,5386,Honda Accord 2.4 AT,Mumbai,2008,95000,Third,11.7,2354.0,177.6,5.0,2.85,Honda,0,1,1,0,18,5277.78
5238,5387,Tata Nano Twist XT,Coimbatore,2015,25811,Second,25.4,624.0,37.5,4.0,2.13,Tata,0,1,0,1,11,2346.45
5239,5388,Hyundai Elantra CRDi S,Ahmedabad,2015,65000,First,22.7,1582.0,126.2,5.0,7.75,Hyundai,1,0,0,1,11,5909.09
5240,5389,Tata Indica V2 eLS,Chennai,2017,100400,First,25.0,1396.0,69.0,5.0,2.85,Tata,1,0,0,1,9,11155.56
5241,5390,Honda Amaze S i-Dtech,Jaipur,2014,76414,First,25.8,1498.0,98.6,5.0,4.95,Honda,1,0,0,1,12,6367.83
5242,5391,Mahindra XUV500 W8 2WD,Kochi,2012,82103,First,15.1,2179.0,140.0,7.0,6.2,Mahindra,1,0,0,1,14,5864.5
5243,5392,BMW X3 xDrive 20d Expedition,Pune,2013,98000,First,18.56,1995.0,190.0,5.0,17.5,BMW,1,0,1,0,13,7538.46
5244,5393,Hyundai Grand i10 1.2 Kappa Magna,Pune,2010,45252,First,18.9,1197.0,81.86,5.0,2.25,Hyundai,0,1,0,1,16,2828.25
5245,5394,Maruti Baleno Zeta 1.2,Delhi,2017,10300,First,21.4,1197.0,83.1,5.0,6.75,Maruti,0,1,0,1,9,1144.44
5246,5395,Hyundai Verna 1.6 CRDi AT SX,Kochi,2016,42024,First,19.08,1582.0,126.2,5.0,9.73,Hyundai,1,0,1,0,10,4202.4
5247,5396,Maruti Ertiga VDI,Kochi,2018,51236,First,25.47,1248.0,88.5,7.0,8.49,Maruti,1,0,0,1,8,6404.5
5248,5397,Mini Cooper S Carbon Edition,Mumbai,2013,52000,First,13.6,1598.0,181.0,4.0,25.0,Mini,0,1,1,0,13,4000.0
5249,5398,Maruti Ritz ZDi,Coimbatore,2015,42894,First,23.2,1248.0,73.94,5.0,5.59,Maruti,1,0,0,1,11,3899.45
5250,5399,Skoda Laura L n K 1.9 PD AT,Mumbai,2011,68000,First,15.6,1896.0,106.0,5.0,4.8,Skoda,1,0,1,0,15,4533.33
5251,5400,Ford Ecosport 1.5 DV5 MT Titanium Optional,Delhi,2014,69000,First,22.7,1498.0,89.84,5.0,5.45,Ford,1,0,0,1,12,5750.0
5252,5401,Hyundai i20 2015-2017 Sportz 1.2,Pune,2017,10000,First,18.6,1197.0,81.83,5.0,6.5,Hyundai,0,1,0,1,9,1111.11
5253,5402,Honda Brio E MT,Chennai,2015,16000,First,19.4,1198.0,86.8,5.0,4.35,Honda,0,1,0,1,11,1454.55
5254,5403,Honda Amaze S i-Dtech,Kolkata,2013,46992,First,25.8,1498.0,98.6,5.0,3.75,Honda,1,0,0,1,13,3614.77
5255,5404,BMW 5 Series 2003-2012 520d,Pune,2010,170000,Third,18.48,1995.0,177.0,5.0,12.0,BMW,1,0,1,0,16,10625.0
5256,5405,Audi Q7 3.0 TDI Quattro Premium Plus,Delhi,2014,58000,First,12.07,2967.0,241.4,7.0,32.0,Audi,1,0,1,0,12,4833.33
5257,5406,Hyundai Grand i10 CRDi Magna,Jaipur,2015,50000,Second,24.0,1120.0,70.0,5.0,4.0,Hyundai,1,0,0,1,11,4545.45
5258,5407,Nissan Micra Diesel XV,Kolkata,2011,39010,First,23.08,1461.0,63.1,5.0,2.6,Nissan,1,0,0,1,15,2600.67
5259,5408,Hyundai Grand i10 Sportz,Jaipur,2016,26946,First,18.9,1197.0,82.0,5.0,4.45,Hyundai,0,1,0,1,10,2694.6
5260,5409,Hyundai EON Era,Pune,2015,28700,First,21.1,814.0,55.2,5.0,2.6,Hyundai,0,1,0,1,11,2609.09
5261,5410,Mercedes-Benz New C-Class C250 Avantgarde,Chennai,2011,60000,First,11.74,1796.0,186.0,5.0,16.0,Mercedes-Benz,0,1,1,0,15,4000.0
5262,5411,Land Rover Range Rover 2.2L Pure,Delhi,2014,38999,First,12.7,2179.0,187.7,5.0,32.5,Land,1,0,1,0,12,3249.92
5263,5412,Mahindra Ssangyong Rexton RX7,Mumbai,2016,39000,First,11.18,2696.0,184.0,7.0,13.85,Mahindra,1,0,1,0,10,3900.0
5264,5413,Maruti Ciaz 1.4 Delta,Coimbatore,2018,7784,First,20.73,1373.0,91.1,5.0,8.76,Maruti,0,1,0,1,8,973.0
5265,5414,Mercedes-Benz R-Class R350 4Matic Long,Kochi,2014,45710,First,11.8,3498.0,272.0,7.0,23.68,Mercedes-Benz,0,1,1,0,12,3809.17
5266,5415,Maruti Dzire AMT VXI,Chennai,2017,42000,First,22.0,1197.0,81.8,5.0,5.5,Maruti,0,1,1,0,9,4666.67
5267,5416,Land Rover Range Rover Vogue SE 4.4 SDV8,Coimbatore,2013,75995,Second,11.49,4367.0,335.3,5.0,65.81,Land,1,0,1,0,13,5845.77
5268,5417,Renault Duster 110PS Diesel RxZ,Kolkata,2013,57000,First,19.01,1461.0,108.45,5.0,4.99,Renault,1,0,0,1,13,4384.62
5269,5418,Hyundai Verna 1.6 SX,Chennai,2013,85350,Second,22.32,1582.0,126.32,5.0,5.7,Hyundai,1,0,0,1,13,6565.38
5270,5419,Toyota Corolla Altis 1.8 VL CVT,Coimbatore,2016,82725,First,14.28,1798.0,138.03,5.0,11.99,Toyota,0,1,1,0,10,8272.5
5271,5420,BMW 3 Series Sport,Mumbai,2016,19000,Second,21.76,1995.0,190.0,5.0,29.99,BMW,1,0,1,0,10,1900.0
5272,5421,Ford EcoSport 1.5 Ti VCT MT Signature,Chennai,2018,13900,First,18.88,1499.0,110.4,5.0,9.5,Ford,0,1,0,1,8,1737.5
5273,5422,Maruti Swift VDI BSIV,Hyderabad,2014,108000,First,25.2,1248.0,74.0,5.0,5.5,Maruti,1,0,0,1,12,9000.0
5274,5423,Hyundai Santa Fe 4x4 AT,Bangalore,2016,36000,First,11.72,2199.0,194.3,7.0,23.0,Hyundai,1,0,1,0,10,3600.0
5275,5424,Tata Indica V2 DLS,Hyderabad,2013,62188,First,17.2,1396.0,53.5,5.0,2.95,Tata,1,0,0,1,13,4783.69
5276,5425,Hyundai Grand i10 CRDi Sportz,Kochi,2015,58397,First,24.0,1120.0,70.0,5.0,4.9,Hyundai,1,0,0,1,11,5308.82
5277,5427,Maruti Wagon R VXI AMT,Delhi,2016,30000,First,22.5,998.0,67.0,5.0,4.25,Maruti,0,1,1,0,10,3000.0
5278,5428,Mahindra XUV500 W10 2WD,Kochi,2018,29907,First,16.0,2179.0,140.0,7.0,16.36,Mahindra,1,0,0,1,8,3738.38
5279,5429,Audi A4 2.0 TDI,Kolkata,2009,46000,First,16.55,1968.0,147.51,5.0,9.95,Audi,1,0,1,0,17,2705.88
5280,5430,Volkswagen Vento Diesel Highline,Bangalore,2012,65000,First,20.54,1598.0,103.6,5.0,5.5,Volkswagen,1,0,0,1,14,4642.86
5281,5431,Maruti Vitara Brezza ZDi Plus Dual Tone,Delhi,2016,22000,First,24.3,1248.0,88.5,5.0,8.25,Maruti,1,0,0,1,10,2200.0
5282,5432,Maruti Zen LX,Chennai,2002,99024,First,17.3,993.0,60.0,5.0,0.95,Maruti,0,1,0,1,24,4126.0
5283,5433,Hyundai i10 Era,Kochi,2016,34952,First,19.81,1086.0,68.05,5.0,4.01,Hyundai,0,1,0,1,10,3495.2
5284,5434,Honda WR-V Edge Edition i-VTEC S,Kochi,2019,13913,First,17.5,1199.0,88.7,5.0,8.2,Honda,0,1,0,1,7,1987.57
5285,5435,Honda City i DTEC VX,Chennai,2014,71000,Second,25.1,1498.0,98.6,5.0,6.2,Honda,1,0,0,1,12,5916.67
5286,5436,Toyota Fortuner 4x2 4 Speed AT,Chennai,2012,97000,First,11.5,2982.0,169.0,7.0,16.75,Toyota,1,0,1,0,14,6928.57
5287,5437,Mahindra XUV500 AT W10 FWD,Delhi,2017,21000,First,16.0,2179.0,140.0,7.0,16.5,Mahindra,1,0,1,0,9,2333.33
5288,5439,Ford Figo Diesel ZXI,Kolkata,2012,110438,First,20.0,1399.0,68.05,5.0,3.5,Ford,1,0,0,1,14,7888.43
5289,5440,Honda Jazz 1.2 V CVT i VTEC,Coimbatore,2017,66507,Second,19.0,1199.0,88.7,5.0,5.43,Honda,0,1,1,0,9,7389.67
5290,5441,Ford Endeavour 3.2 Titanium AT 4X4,Coimbatore,2017,54650,First,10.91,3198.0,197.0,7.0,30.35,Ford,1,0,1,0,9,6072.22
5291,5442,Nissan Sunny XL CVT,Hyderabad,2014,32000,First,17.97,1498.0,99.6,5.0,7.99,Nissan,0,1,1,0,12,2666.67
5292,5443,Skoda Octavia Ambiente 1.9 TDI MT,Coimbatore,2011,75378,First,18.7,1896.0,66.0,5.0,3.59,Skoda,1,0,0,1,15,5025.2
5293,5444,Chevrolet Beat Diesel LT,Chennai,2012,82697,First,25.44,936.0,57.6,5.0,1.9,Chevrolet,1,0,0,1,14,5906.93
5294,5445,Toyota Camry W2 (AT),Chennai,2009,135000,First,12.1,2362.0,164.7,5.0,4.7,Toyota,0,1,1,0,17,7941.18
5295,5446,Renault Duster 110PS Diesel RxZ,Chennai,2012,149000,First,19.01,1461.0,108.45,5.0,7.25,Renault,1,0,0,1,14,10642.86
5296,5447,Mercedes-Benz GLA Class 200 d Style,Kochi,2016,26212,First,17.9,2143.0,136.0,5.0,24.46,Mercedes-Benz,1,0,1,0,10,2621.2
5297,5448,Tata Zest Revotron 1.2T XMS,Pune,2014,23500,Second,17.57,1193.0,88.7,5.0,3.9,Tata,0,1,0,1,12,1958.33
5298,5449,Hyundai i20 1.2 Magna,Coimbatore,2013,56127,First,18.5,1197.0,80.0,5.0,5.15,Hyundai,0,1,0,1,13,4317.46
5299,5450,Maruti Wagon R VXI AMT1.2,Mumbai,2015,26000,First,21.5,1197.0,81.8,5.0,3.65,Maruti,0,1,1,0,11,2363.64
5300,5451,Hyundai Xcent 1.2 CRDi S,Kolkata,2016,26000,First,25.4,1186.0,73.97,5.0,5.0,Hyundai,1,0,0,1,10,2600.0
5301,5452,Honda City 1.5 S MT,Kolkata,2009,42000,First,17.0,1497.0,118.0,5.0,2.3,Honda,0,1,0,1,17,2470.59
5302,5453,Hyundai Accent GLE,Pune,2001,130000,Second,13.2,1495.0,94.0,5.0,0.75,Hyundai,0,1,0,1,25,5200.0
5303,5454,Hyundai Verna Xi (Petrol),Kochi,2009,137148,Second,13.9,1599.0,103.2,5.0,1.85,Hyundai,0,1,0,1,17,8067.53
5304,5455,Ford Figo Petrol ZXI,Kolkata,2010,114703,First,15.6,1196.0,70.0,5.0,1.8,Ford,0,1,0,1,16,7168.94
5305,5456,Honda Amaze S i-Dtech,Kochi,2014,97439,First,25.8,1498.0,98.6,5.0,4.41,Honda,1,0,0,1,12,8119.92
5306,5457,Maruti Wagon R LX BSII,Chennai,2006,40000,First,18.9,998.0,67.1,5.0,2.0,Maruti,0,1,0,1,20,2000.0
5307,5459,Mercedes-Benz E-Class Facelift,Bangalore,2014,28000,First,13.0,2987.0,258.0,5.0,31.75,Mercedes-Benz,1,0,1,0,12,2333.33
5308,5460,Audi A6 2011-2015 35 TDI Technology,Bangalore,2015,37500,First,17.68,1968.0,174.33,5.0,32.0,Audi,1,0,1,0,11,3409.09
5309,5461,Mercedes-Benz S Class 2005 2013 S 350 CDI,Hyderabad,2010,37000,First,13.5,2987.0,282.0,5.0,21.0,Mercedes-Benz,1,0,1,0,16,2312.5
5310,5462,Maruti Swift Dzire LDi,Ahmedabad,2010,83000,First,19.3,1248.0,73.9,5.0,2.75,Maruti,1,0,0,1,16,5187.5
5311,5463,Toyota Corolla H2,Coimbatore,2005,79012,First,13.4,1794.0,125.0,5.0,2.64,Toyota,0,1,0,1,21,3762.48
5312,5464,Mahindra Scorpio S10 7 Seater,Kochi,2018,27395,First,15.4,2179.0,120.0,7.0,14.19,Mahindra,1,0,0,1,8,3424.38
5313,5465,Maruti Wagon R VXI,Jaipur,2017,35362,First,22.5,998.0,67.04,5.0,3.85,Maruti,0,1,0,1,9,3929.11
5314,5466,Toyota Fortuner 4x2 Manual,Delhi,2014,117000,First,13.0,2982.0,168.5,7.0,15.5,Toyota,1,0,0,1,12,9750.0
5315,5467,Maruti Zen Estilo 1.1 LX BSIII,Mumbai,2010,23000,First,18.2,1061.0,64.0,5.0,1.9,Maruti,0,1,0,1,16,1437.5
5316,5468,Tata Nano CX,Kochi,2014,59508,First,25.4,624.0,37.48,4.0,1.26,Tata,0,1,0,1,12,4959.0
5317,5469,Hyundai i20 Magna,Chennai,2009,69000,Second,18.5,1197.0,80.0,5.0,2.4,Hyundai,0,1,0,1,17,4058.82
5318,5470,BMW 3 Series 320d,Bangalore,2010,58000,First,22.69,1995.0,190.0,5.0,11.5,BMW,1,0,1,0,16,3625.0
5319,5471,Mahindra XUV500 W6 2WD,Jaipur,2014,88511,First,16.0,2179.0,140.0,7.0,8.25,Mahindra,1,0,0,1,12,7375.92
5320,5472,Volkswagen Vento IPL II Petrol Trendline,Pune,2011,66000,First,15.8,1598.0,105.0,5.0,2.75,Volkswagen,0,1,0,1,15,4400.0
5321,5473,Skoda Fabia 1.2 MPI Classic,Delhi,2009,65000,Second,17.5,1198.0,70.0,5.0,1.4,Skoda,0,1,0,1,17,3823.53
5322,5474,Tata Nano Twist XT,Coimbatore,2015,30676,First,25.4,624.0,37.5,4.0,2.9,Tata,0,1,0,1,11,2788.73
5323,5475,Ford Figo Diesel EXI,Chennai,2011,76000,First,20.0,1399.0,68.0,5.0,2.4,Ford,1,0,0,1,15,5066.67
5324,5476,Volkswagen Vento IPL II Petrol Highline AT,Pune,2013,23627,First,14.8,1598.0,105.0,5.0,4.75,Volkswagen,0,1,1,0,13,1817.46
5325,5477,Land Rover Range Rover HSE Dynamic,Kochi,2018,52827,First,12.7,2179.0,187.7,5.0,44.76,Land,1,0,1,0,8,6603.38
5326,5478,Honda City i DTEC SV,Kochi,2015,64465,First,26.0,1498.0,98.6,5.0,6.22,Honda,1,0,0,1,11,5860.45
5327,5479,Renault KWID Climber 1.0 AMT,Chennai,2018,14000,First,22.5,999.0,67.0,5.0,4.5,Renault,0,1,1,0,8,1750.0
5328,5480,Hyundai Grand i10 Asta Option,Mumbai,2015,26000,First,18.9,1197.0,82.0,5.0,4.25,Hyundai,0,1,0,1,11,2363.64
5329,5481,Chevrolet Cruze LTZ AT,Hyderabad,2011,78203,First,18.1,1991.0,147.9,4.0,5.5,Chevrolet,1,0,1,0,15,5213.53
5330,5482,Hyundai i20 1.4 Asta,Mumbai,2017,27000,First,22.54,1396.0,88.73,5.0,6.95,Hyundai,1,0,0,1,9,3000.0
5331,5483,Maruti Alto K10 VXI AGS,Coimbatore,2018,31919,First,24.07,998.0,67.1,5.0,4.56,Maruti,0,1,1,0,8,3989.88
5332,5484,Hyundai Creta 1.6 SX Option Diesel,Coimbatore,2016,47392,First,20.5,1582.0,126.2,5.0,13.82,Hyundai,1,0,0,1,10,4739.2
5333,5485,Honda Amaze VX i-Vtech,Mumbai,2016,17362,First,18.0,1198.0,86.7,5.0,5.65,Honda,0,1,0,1,10,1736.2
5334,5486,Hyundai i20 Active 1.4 SX Dual Tone,Kochi,2016,49716,First,21.19,1396.0,88.73,5.0,6.2,Hyundai,1,0,0,1,10,4971.6
5335,5487,Maruti Celerio VXI,Delhi,2014,48000,First,23.1,998.0,67.04,5.0,3.25,Maruti,0,1,0,1,12,4000.0
5336,5488,Audi A4 2.0 TDI,Kolkata,2009,46000,First,16.55,1968.0,147.51,5.0,8.5,Audi,1,0,1,0,17,2705.88
5337,5489,Hyundai Verna 1.4 CRDi,Bangalore,2016,79000,First,24.8,1396.0,88.7,5.0,7.25,Hyundai,1,0,0,1,10,7900.0
5338,5490,Renault Fluence Diesel E4,Pune,2013,57000,First,21.8,1461.0,78.0,5.0,4.61,Renault,1,0,0,1,13,4384.62
5339,5491,Volkswagen Polo 1.2 MPI Highline,Delhi,2016,29754,First,16.2,1199.0,74.0,5.0,5.3,Volkswagen,0,1,0,1,10,2975.4
5340,5492,Tata Indigo LX,Ahmedabad,2012,50123,First,17.0,1405.0,70.0,5.0,1.9,Tata,1,0,0,1,14,3580.21
5341,5493,Hyundai i10 Sportz,Kochi,2012,57184,First,20.36,1197.0,78.9,5.0,3.09,Hyundai,0,1,0,1,14,4084.57
5342,5494,BMW 7 Series 730Ld Sedan,Mumbai,2007,75000,Second,16.46,2993.0,258.0,5.0,9.5,BMW,1,0,1,0,19,3947.37
5343,5495,Hyundai Creta 1.6 CRDi AT SX Plus,Mumbai,2015,26000,First,17.01,1582.0,126.2,5.0,12.65,Hyundai,1,0,1,0,11,2363.64
5344,5496,Hyundai Grand i10 Magna,Delhi,2016,22129,First,18.9,1197.0,82.0,5.0,4.25,Hyundai,0,1,0,1,10,2212.9
5345,5497,Maruti Ritz VDi,Hyderabad,2011,127887,First,21.1,1248.0,73.9,5.0,2.95,Maruti,1,0,0,1,15,8525.8
5346,5498,Mahindra Scorpio 2.6 SLX CRDe,Hyderabad,2006,92000,First,10.5,2179.0,120.0,8.0,3.45,Mahindra,1,0,0,1,20,4600.0
5347,5499,Hyundai i10 Era,Hyderabad,2011,60634,First,19.81,1086.0,68.05,5.0,3.3,Hyundai,0,1,0,1,15,4042.27
5348,5500,Tata Safari Storme 2012-2015 VX,Hyderabad,2014,90000,First,14.0,2179.0,138.1,7.0,8.0,Tata,1,0,0,1,12,7500.0
5349,5501,Honda Civic 2006-2010 1.8 V MT,Kolkata,2009,59000,First,13.5,1799.0,130.0,5.0,2.71,Honda,0,1,0,1,17,3470.59
5350,5502,Maruti Zen Estilo LXI BSIII,Hyderabad,2012,59293,First,18.2,998.0,67.1,5.0,2.7,Maruti,0,1,0,1,14,4235.21
5351,5503,Maruti Swift Dzire VDI,Mumbai,2012,80753,Second,23.4,1248.0,74.0,5.0,4.5,Maruti,1,0,0,1,14,5768.07
5352,5504,Toyota Fortuner 4x2 Manual,Delhi,2015,40000,Second,13.0,2982.0,168.5,7.0,18.75,Toyota,1,0,0,1,11,3636.36
5353,5505,Maruti Swift VDI,Pune,2014,103000,Second,28.4,1248.0,74.0,5.0,5.25,Maruti,1,0,0,1,12,8583.33
5354,5507,Maruti Dzire LDI,Pune,2017,48000,First,28.4,1248.0,73.75,5.0,6.0,Maruti,1,0,0,1,9,5333.33
5355,5508,Hyundai Grand i10 Asta,Kolkata,2014,41000,First,18.9,1197.0,82.0,5.0,3.14,Hyundai,0,1,0,1,12,3416.67
5356,5509,Renault KWID RXL,Jaipur,2016,26000,First,25.17,799.0,53.3,5.0,2.55,Renault,0,1,0,1,10,2600.0
5357,5510,Tata Indigo CS eGLX BS IV,Jaipur,2012,30000,Second,15.64,1193.0,64.08,5.0,2.3,Tata,0,1,0,1,14,2142.86
5358,5511,Ford Figo Diesel Titanium,Hyderabad,2014,74624,First,20.0,1399.0,68.05,5.0,5.65,Ford,1,0,0,1,12,6218.67
